license_id,county,age,birth_date,violation_code,violation_year,violation_month,points
IJ542519,Queens,53,1971-12-07,SPEED OVER 40,2025,11,11
CS531170,Richmond,61,1963-12-07,SPEED IN ZONE 11-20,2025,11,4
NR816948,Other,31,1993-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
SO954284,New York,28,1996-12-06,UNLICENSED OPERATOR,2025,11,0
CL600902,Other,65,1959-12-07,SPEED IN ZONE 11-20,2025,11,4
XH817530,Queens,21,2003-12-07,IMPROPER CELL PHONE USE,2025,11,5
CT282723,Other,28,1996-12-06,SPEED IN ZONE 21-30,2025,11,6
HA106032,Suffolk,40,1984-12-06,IMPROPER TURN,2025,11,2
RJ237658,Monroe,46,1978-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
PQ608517,Richmond,20,2004-12-06,IMPROPER PASSING,2025,11,3
CE262673,Other,20,2004-12-06,IMPROPER CELL PHONE USE,2025,11,5
DC238620,New York,21,2003-12-07,UNLICENSED OPERATOR,2025,11,0
XJ338912,Other,49,1975-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
IC134980,Suffolk,27,1997-12-06,SPEED OVER 40,2025,11,11
BU443665,Kings,32,1992-12-06,CHILD SAFETY RESTRAINT,2025,11,3
RM304438,Onondaga,23,2001-12-06,SPEED IN ZONE 31-40,2025,11,8
BE317369,Queens,25,1999-12-07,IMPROPER CELL PHONE USE,2025,11,5
ZA909360,Other,23,2001-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
CJ686217,Other,27,1997-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
QZ365188,Kings,58,1966-12-07,UNINSPECTED VEHICLE,2025,11,0
JO135502,Kings,37,1987-12-07,SPEED IN ZONE 11-20,2025,11,4
XG432674,New York,20,2004-12-06,NO SEAT BELT ADULT,2025,11,0
CJ368474,Erie,48,1976-12-06,CHILD SAFETY RESTRAINT,2025,11,3
DI250138,Suffolk,34,1990-12-07,NO SEAT BELT ADULT,2025,11,0
VN390126,New York,37,1987-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
OX470001,Suffolk,33,1991-12-07,SPEED IN ZONE 1-10,2025,11,3
QA249742,Kings,52,1972-12-06,SPEED IN ZONE 11-20,2025,11,4
VR472181,Kings,17,2007-12-07,SPEED IN ZONE 21-30,2025,11,6
KB738500,Bronx,64,1960-12-06,SPEED OVER 40,2025,11,11
VL051245,Other,37,1987-12-07,SPEED OVER 40,2025,11,11
OY858671,Other,43,1981-12-06,IMPROPER TURN,2025,11,2
JP013105,Bronx,21,2003-12-07,FAIL TO SIGNAL,2025,11,2
VY827762,Other,19,2005-12-06,SPEED IN ZONE 1-10,2025,11,3
KA434546,Bronx,26,1998-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
PR039775,Suffolk,17,2007-12-07,UNINSPECTED VEHICLE,2025,11,0
MD844918,Queens,38,1986-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
WA491039,Kings,52,1972-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
JZ638435,Other,27,1997-12-06,SPEED IN ZONE 31-40,2025,11,8
VI420248,Other,36,1988-12-06,CHILD SAFETY RESTRAINT,2025,11,3
NZ083457,Westchester,26,1998-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
YP273063,Westchester,18,2006-12-07,IMPROPER CELL PHONE USE,2025,11,5
ZJ902605,Other,35,1989-12-06,SPEED IN ZONE 21-30,2025,11,6
UU355698,Suffolk,59,1965-12-06,IMPROPER CELL PHONE USE,2025,11,5
FQ184161,Erie,38,1986-12-07,SPEED OVER 40,2025,11,11
QO656287,Other,49,1975-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
XE246494,Queens,24,2000-12-06,SPEED OVER 40,2025,11,11
DV043691,Queens,23,2001-12-06,FAIL TO SIGNAL,2025,11,2
EL680369,Nassau,57,1967-12-07,NO SEAT BELT ADULT,2025,11,0
QI061319,Other,29,1995-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
EA689991,Westchester,29,1995-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
QQ541964,Other,23,2001-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
UR881724,Bronx,31,1993-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
ST979079,Kings,33,1991-12-07,UNLICENSED OPERATOR,2025,11,0
RV482563,Other,68,1956-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
DL956848,Other,68,1956-12-06,IMPROPER TURN,2025,11,2
AQ660161,Queens,56,1968-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
WB772694,Queens,23,2001-12-06,SPEED OVER 40,2025,11,11
BC068251,Queens,24,2000-12-06,SPEED OVER 40,2025,11,11
QN330079,Other,26,1998-12-07,FAULTY EQUIPMENT,2025,11,0
LF187376,Nassau,49,1975-12-07,SPEED OVER 40,2025,11,11
HL750117,New York,32,1992-12-06,UNREGISTERED VEHICLE,2025,11,0
UE558210,New York,24,2000-12-06,TINTED WINDOW,2025,11,0
HR598778,Richmond,21,2003-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
CC358220,Other,51,1973-12-06,UNLICENSED OPERATOR,2025,11,0
OR250377,Queens,28,1996-12-06,UNLICENSED OPERATOR,2025,11,0
SU446017,New York,38,1986-12-07,UNREGISTERED VEHICLE,2025,11,0
FI792928,Other,21,2003-12-07,SPEED OVER 40,2025,11,11
ZQ959104,Kings,22,2002-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
HN609472,Other,28,1996-12-06,IMPROPER PASSING,2025,11,3
LL626302,Other,18,2006-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
OD915831,Monroe,65,1959-12-07,SPEED IN ZONE 21-30,2025,11,6
KT801205,Erie,33,1991-12-07,UNREGISTERED VEHICLE,2025,11,0
IG820648,Kings,22,2002-12-07,IMPROPER CELL PHONE USE,2025,11,5
MS269228,Bronx,25,1999-12-07,IMPROPER CELL PHONE USE,2025,11,5
NR912333,Other,24,2000-12-06,TINTED WINDOW,2025,11,0
TZ414021,Other,48,1976-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
FB086995,Queens,38,1986-12-07,NO SEAT BELT ADULT,2025,11,0
BG201086,Kings,27,1997-12-06,SPEED IN ZONE 21-30,2025,11,6
VG655728,Bronx,28,1996-12-06,TINTED WINDOW,2025,11,0
VW070943,New York,52,1972-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
ZG122574,Other,26,1998-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
SC599696,Richmond,25,1999-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
MO674430,Kings,35,1989-12-06,IMPROPER CELL PHONE USE,2025,11,5
NT823475,Kings,33,1991-12-07,FAIL TO SIGNAL,2025,11,2
MX265339,Nassau,36,1988-12-06,IMPROPER TURN,2025,11,2
CD404098,Nassau,38,1986-12-07,UNLICENSED OPERATOR,2025,11,0
JY588760,Queens,34,1990-12-07,IMPROPER CELL PHONE USE,2025,11,5
GN709159,Other,27,1997-12-06,UNINSPECTED VEHICLE,2025,11,0
ON874871,New York,66,1958-12-07,FAULTY EQUIPMENT,2025,11,0
VL457345,Other,29,1995-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
IB834175,Suffolk,28,1996-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
CZ942615,Kings,55,1969-12-06,UNINSPECTED VEHICLE,2025,11,0
YV654222,Suffolk,31,1993-12-06,NO SEAT BELT ADULT,2025,11,0
KF628900,Westchester,20,2004-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
BL856292,Queens,33,1991-12-07,FAIL TO SIGNAL,2025,11,2
XH899895,Suffolk,26,1998-12-07,NO SEAT BELT ADULT,2025,11,0
JM373030,Other,23,2001-12-06,IMPROPER CELL PHONE USE,2025,11,5
OI626420,Other,44,1980-12-06,SPEED IN ZONE 21-30,2025,11,6
SS306511,Monroe,45,1979-12-07,IMPROPER PASSING,2025,11,3
MM288316,Monroe,21,2003-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
ST751569,Westchester,37,1987-12-07,SPEED OVER 40,2025,11,11
IT673594,Other,49,1975-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
XP510732,Suffolk,36,1988-12-06,IMPROPER PASSING,2025,11,3
OZ819312,Nassau,27,1997-12-06,IMPROPER PASSING,2025,11,3
MT481610,Suffolk,20,2004-12-06,DRIVING LEFT OF CENTER,2025,11,3
BJ102167,New York,36,1988-12-06,IMPROPER PASSING,2025,11,3
KS098467,New York,20,2004-12-06,NO SEAT BELT ADULT,2025,11,0
XI574361,Suffolk,42,1982-12-07,SPEED IN ZONE 11-20,2025,11,4
JE505755,Bronx,40,1984-12-06,UNINSPECTED VEHICLE,2025,11,0
FM462378,Other,37,1987-12-07,SPEED IN ZONE 21-30,2025,11,6
BA559910,Queens,37,1987-12-07,SPEED IN ZONE 1-10,2025,11,3
UN085883,Nassau,48,1976-12-06,FAULTY EQUIPMENT,2025,11,0
WL128799,Suffolk,37,1987-12-07,UNREGISTERED VEHICLE,2025,11,0
GS026807,Nassau,30,1994-12-07,UNINSPECTED VEHICLE,2025,11,0
AT325646,Other,32,1992-12-06,FAULTY EQUIPMENT,2025,11,0
TI211349,Other,20,2004-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
ZS840533,Nassau,18,2006-12-07,DRIVING LEFT OF CENTER,2025,11,3
ZC385365,Other,50,1974-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
OB276167,Nassau,26,1998-12-07,SPEED IN ZONE 21-30,2025,11,6
QC972575,Queens,19,2005-12-06,NO SEAT BELT ADULT,2025,11,0
FD501071,Suffolk,50,1974-12-07,IMPROPER TURN,2025,11,2
RD492524,Other,46,1978-12-07,RECKLESS DRIVING,2025,11,5
RE622075,Other,28,1996-12-06,UNLICENSED OPERATOR,2025,11,0
AY102231,Other,28,1996-12-06,IMPROPER PASSING,2025,11,3
EB417876,Other,33,1991-12-07,SPEED OVER 40,2025,11,11
SC599696,Richmond,25,1999-12-07,IMPROPER PASSING,2025,11,3
RI313055,Kings,18,2006-12-07,SPEED IN ZONE 21-30,2025,11,6
YW725844,Westchester,18,2006-12-07,CHILD SAFETY RESTRAINT,2025,11,3
TR986020,New York,22,2002-12-07,NO SEAT BELT ADULT,2025,11,0
MX342031,Other,36,1988-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
KR742111,Queens,18,2006-12-07,DRIVING LEFT OF CENTER,2025,11,3
ZT376784,Kings,41,1983-12-07,SPEED OVER 40,2025,11,11
LV209746,Kings,24,2000-12-06,TINTED WINDOW,2025,11,0
LV762514,Queens,28,1996-12-06,IMPROPER CELL PHONE USE,2025,11,5
ZE605304,Onondaga,48,1976-12-06,FAULTY EQUIPMENT,2025,11,0
SV542590,Queens,30,1994-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
QH104432,Kings,31,1993-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
KM984970,Other,16,2008-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
PJ914007,Queens,38,1986-12-07,SPEED IN ZONE 1-10,2025,11,3
OJ272100,New York,52,1972-12-06,TINTED WINDOW,2025,11,0
QR407466,Queens,29,1995-12-07,CHILD SAFETY RESTRAINT,2025,11,3
ZA823927,Kings,30,1994-12-07,UNLICENSED OPERATOR,2025,11,0
SP478303,Nassau,25,1999-12-07,UNINSPECTED VEHICLE,2025,11,0
FJ684596,Nassau,45,1979-12-07,NO SEAT BELT ADULT,2025,11,0
SO341071,Other,21,2003-12-07,SPEED IN ZONE 11-20,2025,11,4
QD822233,Queens,39,1985-12-06,FAULTY EQUIPMENT,2025,11,0
GW515458,Kings,34,1990-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
GT767627,Other,51,1973-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
WH406832,Erie,66,1958-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
RC059266,Queens,26,1998-12-07,SPEED IN ZONE 11-20,2025,11,4
AV445539,Erie,21,2003-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
GB263237,Bronx,39,1985-12-06,SPEED IN ZONE 11-20,2025,11,4
TH342533,Other,62,1962-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
DY650273,Kings,46,1978-12-07,TINTED WINDOW,2025,11,0
RY268096,Bronx,20,2004-12-06,IMPROPER PASSING,2025,11,3
PF779566,Suffolk,27,1997-12-06,IMPROPER PASSING,2025,11,3
VD137132,Other,31,1993-12-06,IMPROPER CELL PHONE USE,2025,11,5
VT936713,Onondaga,60,1964-12-06,SPEED IN ZONE 1-10,2025,11,3
ON571368,Nassau,29,1995-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
TK799000,Other,33,1991-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
AD058690,Suffolk,48,1976-12-06,SPEED IN ZONE 11-20,2025,11,4
XI729891,Bronx,41,1983-12-07,UNREGISTERED VEHICLE,2025,11,0
EX622542,Queens,23,2001-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
NQ785213,Nassau,35,1989-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
WT515256,New York,41,1983-12-07,IMPROPER PASSING,2025,11,3
GW827600,Bronx,44,1980-12-06,SPEED OVER 40,2025,11,11
IY176747,Other,49,1975-12-07,SPEED IN ZONE 1-10,2025,11,3
JF954539,Other,34,1990-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
LP834184,Queens,39,1985-12-06,RECKLESS DRIVING,2025,11,5
DO003195,Richmond,22,2002-12-07,FAULTY EQUIPMENT,2025,11,0
GY696586,Other,27,1997-12-06,SPEED IN ZONE 21-30,2025,11,6
GY298729,Suffolk,22,2002-12-07,IMPROPER TURN,2025,11,2
AF049221,Bronx,29,1995-12-07,NO SEAT BELT ADULT,2025,11,0
JM821009,Other,43,1981-12-06,DRIVING LEFT OF CENTER,2025,11,3
VO470574,Other,42,1982-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
RW883806,New York,42,1982-12-07,SPEED IN ZONE 11-20,2025,11,4
GS342822,Kings,17,2007-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
LL832054,Other,18,2006-12-07,NO SEAT BELT ADULT,2025,11,0
CS387705,Suffolk,28,1996-12-06,RECKLESS DRIVING,2025,11,5
DT541236,Kings,28,1996-12-06,SPEED IN ZONE 31-40,2025,11,8
HS614592,Bronx,40,1984-12-06,CHILD SAFETY RESTRAINT,2025,11,3
FI276775,Nassau,38,1986-12-07,DRIVING LEFT OF CENTER,2025,11,3
QN984541,Kings,27,1997-12-06,SPEED IN ZONE 31-40,2025,11,8
XC391326,New York,64,1960-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
XO394626,Other,29,1995-12-07,FAIL TO SIGNAL,2025,11,2
BB074875,Bronx,28,1996-12-06,SPEED OVER 40,2025,11,11
QC595392,Other,42,1982-12-07,FAIL TO SIGNAL,2025,11,2
BH827314,Onondaga,20,2004-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
RS360320,Other,17,2007-12-07,RECKLESS DRIVING,2025,11,5
LO655610,Kings,22,2002-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
YZ713926,Other,32,1992-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
GM571438,Monroe,17,2007-12-07,SPEED IN ZONE 21-30,2025,11,6
ZQ612969,Suffolk,27,1997-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
CB922433,Onondaga,34,1990-12-07,NO SEAT BELT ADULT,2025,11,0
AK420882,Queens,67,1957-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
AO331205,Suffolk,39,1985-12-06,SPEED IN ZONE 31-40,2025,11,8
JU810854,Other,23,2001-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
PF229021,Richmond,19,2005-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
YQ333371,Bronx,27,1997-12-06,RECKLESS DRIVING,2025,11,5
GH152244,Other,32,1992-12-06,SPEED IN ZONE 1-10,2025,11,3
CS749991,Other,22,2002-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
LD062959,Nassau,26,1998-12-07,SPEED IN ZONE 31-40,2025,11,8
YP800810,Other,59,1965-12-06,SPEED OVER 40,2025,11,11
CD835642,Other,40,1984-12-06,TINTED WINDOW,2025,11,0
UO054782,Monroe,20,2004-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
PD403699,New York,20,2004-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
IH316601,Kings,60,1964-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
GM026972,Kings,23,2001-12-06,FAIL TO SIGNAL,2025,11,2
FQ263731,Suffolk,20,2004-12-06,UNINSPECTED VEHICLE,2025,11,0
WS504003,Other,41,1983-12-07,FAULTY EQUIPMENT,2025,11,0
FV634368,Monroe,75,1949-12-06,IMPROPER PASSING,2025,11,3
LM691965,Westchester,27,1997-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
GR344190,Other,53,1971-12-07,SPEED IN ZONE 1-10,2025,11,3
WT512955,Kings,39,1985-12-06,FAULTY EQUIPMENT,2025,11,0
MR779347,Nassau,28,1996-12-06,FAULTY EQUIPMENT,2025,11,0
XQ908294,Bronx,35,1989-12-06,RECKLESS DRIVING,2025,11,5
YW504043,New York,20,2004-12-06,FAIL TO SIGNAL,2025,11,2
ZY889355,Suffolk,49,1975-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
BD916922,Queens,48,1976-12-06,IMPROPER TURN,2025,11,2
HM254751,Kings,18,2006-12-07,DRIVING LEFT OF CENTER,2025,11,3
WJ558506,Queens,23,2001-12-06,IMPROPER PASSING,2025,11,3
KB039524,Suffolk,22,2002-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
TF002270,Westchester,40,1984-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
IF332997,Westchester,53,1971-12-07,IMPROPER TURN,2025,11,2
IK698878,Bronx,54,1970-12-07,TINTED WINDOW,2025,11,0
OU284044,Kings,39,1985-12-06,FAIL TO SIGNAL,2025,11,2
UX858306,Bronx,27,1997-12-06,SPEED OVER 40,2025,11,11
PM918300,Kings,33,1991-12-07,UNREGISTERED VEHICLE,2025,11,0
NE673557,Other,35,1989-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
FZ587235,New York,19,2005-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
PN915980,Westchester,32,1992-12-06,IMPROPER CELL PHONE USE,2025,11,5
NR522712,Westchester,28,1996-12-06,IMPROPER PASSING,2025,11,3
FU697039,Kings,46,1978-12-07,IMPROPER TURN,2025,11,2
FG752874,Suffolk,52,1972-12-06,TINTED WINDOW,2025,11,0
XE997075,Other,24,2000-12-06,IMPROPER TURN,2025,11,2
UK542535,New York,34,1990-12-07,SPEED IN ZONE 11-20,2025,11,4
FC315522,Other,33,1991-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
HS283280,Kings,34,1990-12-07,IMPROPER TURN,2025,11,2
FX203803,Other,21,2003-12-07,DRIVING LEFT OF CENTER,2025,11,3
XK517003,Other,35,1989-12-06,UNINSPECTED VEHICLE,2025,11,0
XH664103,Other,34,1990-12-07,FAIL TO SIGNAL,2025,11,2
UA332983,Kings,22,2002-12-07,UNINSPECTED VEHICLE,2025,11,0
UW674848,Other,17,2007-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
GO339739,Queens,19,2005-12-06,TINTED WINDOW,2025,11,0
TI333835,New York,17,2007-12-07,SPEED IN ZONE 31-40,2025,11,8
NC257080,Other,64,1960-12-06,IMPROPER TURN,2025,11,2
NW110125,Bronx,30,1994-12-07,CHILD SAFETY RESTRAINT,2025,11,3
AH943055,Westchester,17,2007-12-07,FAIL TO SIGNAL,2025,11,2
OS244098,Other,56,1968-12-06,NO SEAT BELT ADULT,2025,11,0
DU054172,Westchester,30,1994-12-07,IMPROPER PASSING,2025,11,3
NA935374,New York,56,1968-12-06,IMPROPER TURN,2025,11,2
HL560454,Other,29,1995-12-07,IMPROPER CELL PHONE USE,2025,11,5
VT894270,Other,36,1988-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
KE578522,Richmond,26,1998-12-07,UNLICENSED OPERATOR,2025,11,0
CM904339,Erie,43,1981-12-06,IMPROPER TURN,2025,11,2
UX121197,Kings,29,1995-12-07,SPEED IN ZONE 21-30,2025,11,6
PK083849,Other,25,1999-12-07,SPEED IN ZONE 21-30,2025,11,6
AQ602707,Erie,44,1980-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
QJ562413,Kings,21,2003-12-07,UNREGISTERED VEHICLE,2025,11,0
RI308305,Other,30,1994-12-07,DRIVING LEFT OF CENTER,2025,11,3
GC248612,Richmond,28,1996-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
MM064703,Erie,22,2002-12-07,CHILD SAFETY RESTRAINT,2025,11,3
JX727150,Other,34,1990-12-07,SPEED OVER 40,2025,11,11
SD028809,Nassau,34,1990-12-07,NO SEAT BELT ADULT,2025,11,0
KS288423,Nassau,43,1981-12-06,IMPROPER PASSING,2025,11,3
TE682167,Monroe,28,1996-12-06,SPEED IN ZONE 11-20,2025,11,4
IY356416,Queens,63,1961-12-06,DRIVING LEFT OF CENTER,2025,11,3
UB153896,Queens,28,1996-12-06,SPEED IN ZONE 21-30,2025,11,6
SO397194,Other,27,1997-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
GE407064,Queens,34,1990-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
NB021121,Queens,23,2001-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
YT645654,Kings,19,2005-12-06,SPEED IN ZONE 31-40,2025,11,8
OT590000,Suffolk,49,1975-12-07,UNREGISTERED VEHICLE,2025,11,0
ID330822,Erie,24,2000-12-06,SPEED IN ZONE 11-20,2025,11,4
WN098198,New York,23,2001-12-06,CHILD SAFETY RESTRAINT,2025,11,3
MP271445,Queens,28,1996-12-06,IMPROPER TURN,2025,11,2
KX565679,Westchester,48,1976-12-06,FAULTY EQUIPMENT,2025,11,0
OX065355,Kings,33,1991-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
HD655824,Kings,35,1989-12-06,FAIL TO SIGNAL,2025,11,2
SF788817,Queens,50,1974-12-07,RECKLESS DRIVING,2025,11,5
QL767115,Queens,61,1963-12-07,IMPROPER CELL PHONE USE,2025,11,5
CW209983,Suffolk,57,1967-12-07,NO SEAT BELT ADULT,2025,11,0
RI693711,Other,54,1970-12-07,DRIVING LEFT OF CENTER,2025,11,3
FS977254,Kings,22,2002-12-07,SPEED IN ZONE 1-10,2025,11,3
XN117217,Other,26,1998-12-07,DRIVING LEFT OF CENTER,2025,11,3
XT874823,Other,19,2005-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
IH548297,Other,31,1993-12-06,DRIVING LEFT OF CENTER,2025,11,3
GZ557084,New York,31,1993-12-06,RECKLESS DRIVING,2025,11,5
XO328774,Other,49,1975-12-07,SPEED IN ZONE 11-20,2025,11,4
KN414155,New York,33,1991-12-07,IMPROPER CELL PHONE USE,2025,11,5
PH806232,Bronx,38,1986-12-07,DRIVING LEFT OF CENTER,2025,11,3
DD618774,Kings,24,2000-12-06,CHILD SAFETY RESTRAINT,2025,11,3
JK541627,Queens,62,1962-12-07,RECKLESS DRIVING,2025,11,5
RD037560,New York,46,1978-12-07,IMPROPER TURN,2025,11,2
HO074112,Other,71,1953-12-06,SPEED IN ZONE 11-20,2025,11,4
IQ086604,Other,27,1997-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
JW788555,Kings,17,2007-12-07,DRIVING LEFT OF CENTER,2025,11,3
QE638553,Erie,47,1977-12-06,NO SEAT BELT ADULT,2025,11,0
NI081332,Other,38,1986-12-07,TINTED WINDOW,2025,11,0
AX292576,Other,26,1998-12-07,CHILD SAFETY RESTRAINT,2025,11,3
DR300018,Kings,43,1981-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
VQ715616,Other,38,1986-12-07,UNINSPECTED VEHICLE,2025,11,0
GJ003685,Kings,35,1989-12-06,SPEED IN ZONE 31-40,2025,11,8
HS422851,Other,19,2005-12-06,UNINSPECTED VEHICLE,2025,11,0
VM425389,Nassau,53,1971-12-07,CHILD SAFETY RESTRAINT,2025,11,3
SO847277,Kings,36,1988-12-06,IMPROPER TURN,2025,11,2
NR699888,Other,22,2002-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
GB054335,Queens,30,1994-12-07,IMPROPER PASSING,2025,11,3
QW919903,Onondaga,38,1986-12-07,CHILD SAFETY RESTRAINT,2025,11,3
CE451462,Onondaga,57,1967-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
BT937556,Onondaga,18,2006-12-07,FAIL TO SIGNAL,2025,11,2
HK427539,Suffolk,18,2006-12-07,SPEED IN ZONE 21-30,2025,11,6
AD006305,Erie,19,2005-12-06,DRIVING LEFT OF CENTER,2025,11,3
IV523648,Other,28,1996-12-06,SPEED IN ZONE 21-30,2025,11,6
HR066967,Richmond,29,1995-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
IR014426,Nassau,31,1993-12-06,FAULTY EQUIPMENT,2025,11,0
SK673618,Nassau,25,1999-12-07,SPEED IN ZONE 31-40,2025,11,8
ZW157777,Kings,33,1991-12-07,UNLICENSED OPERATOR,2025,11,0
GK067567,Monroe,24,2000-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
BA728225,Erie,37,1987-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
RW647478,Other,40,1984-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
LC403221,New York,57,1967-12-07,UNREGISTERED VEHICLE,2025,11,0
TY291397,New York,35,1989-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
OJ765340,Bronx,21,2003-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
EC688387,Suffolk,40,1984-12-06,IMPROPER TURN,2025,11,2
JK373650,Bronx,17,2007-12-07,SPEED IN ZONE 1-10,2025,11,3
MR770930,Other,20,2004-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
VC793929,Bronx,38,1986-12-07,CHILD SAFETY RESTRAINT,2025,11,3
OX416184,Other,16,2008-12-06,SPEED IN ZONE 11-20,2025,11,4
KQ510466,Erie,44,1980-12-06,UNREGISTERED VEHICLE,2025,11,0
JJ973128,Other,51,1973-12-06,IMPROPER CELL PHONE USE,2025,11,5
LB059088,Other,27,1997-12-06,UNINSPECTED VEHICLE,2025,11,0
KO874639,Queens,22,2002-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
LT371568,Other,21,2003-12-07,IMPROPER TURN,2025,11,2
TT051894,Suffolk,55,1969-12-06,TINTED WINDOW,2025,11,0
QX620953,Queens,26,1998-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
XM777755,Other,26,1998-12-07,SPEED IN ZONE 31-40,2025,11,8
EM390759,Nassau,22,2002-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
QN523639,Westchester,19,2005-12-06,UNINSPECTED VEHICLE,2025,11,0
FS235325,Other,54,1970-12-07,IMPROPER CELL PHONE USE,2025,11,5
RQ936305,Bronx,58,1966-12-07,FAULTY EQUIPMENT,2025,11,0
KJ668779,Queens,33,1991-12-07,NO SEAT BELT ADULT,2025,11,0
DF891241,New York,31,1993-12-06,UNLICENSED OPERATOR,2025,11,0
GN339190,Other,36,1988-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
